20230924	16:42:47	85d7e48a-9b97-466d-ac10-7a8c101239b3	GET 	 / 	 ::1	 undefined
20230925	12:39:03	0b7033d1-ef25-4f00-92ab-969ec6654c29	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:39:05	015a4c92-0e7e-4a03-b919-0f56cd4558ae	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:39:05	ea316dcf-7262-44cb-bde0-b0af8f4ae11d	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:39:06	2bc9d845-4b12-4da9-acf6-9beef27e4ee4	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:39:06	b38c974f-d0c3-4d06-a3e4-24bf425ac03d	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:39:26	af2f6c2c-1df4-458a-84ca-79121ce605f2	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:39:26	0eb986de-968d-4442-aa2f-efa79047adcd	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:39:50	dee6387f-ccde-4b0c-9400-bc70f8c85695	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:39:50	0b35092c-2a6a-4d40-bed1-00421cca4c37	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:39:51	990a8645-01ac-4627-a392-5212ca37a482	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:39:51	341a9084-da80-4eed-b3a4-4f6c114bbb4d	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:39:51	7d63ccab-c79b-41e7-835c-a2ada75347ee	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:39:51	d8ecc811-0e34-4ba7-bd79-17342aac1d3c	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:40:09	f0467f24-10a4-44c1-8e51-0d7af43a773d	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:40:19	55cad411-cc76-4269-969c-096d0c8881c4	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:40:20	1fa8bcd0-eec1-4fef-9d89-d172f1c67305	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:40:20	9b7f2670-cc9c-4c15-a5f5-5259f8f87256	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:40:20	3f84f047-e93e-4692-9a3d-9fd6fbead588	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:40:21	eaa50aa9-0339-4fda-b19f-380e9972c9fa	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:40:21	bfc0dc34-cab4-4f91-b914-51b1ba7978d3	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:40:21	ebf82926-c8e7-49ea-9e11-fa18ec99df5c	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:40:21	d38ff04a-726c-4d8a-8f71-ea1733f7fd37	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:40:21	b578a15f-3aba-4748-b94f-b6d2e27e3335	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:40:21	cdc4a56f-acce-4bd8-8b8a-dd31c314c37e	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:41:52	a687fb36-2f4d-44a3-97c5-f93c18026bd6	GET 	 /new-page.html 	 ::1	 undefined
20230925	12:41:52	015aca76-5cf7-43eb-8f76-fc8ded603341	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:42:03	c40708f5-61c3-45f1-8b45-ff6c63e3a879	GET 	 / 	 ::1	 undefined
20230925	12:43:07	0ed5de57-0ba2-48f2-bec4-edb614d0fcdf	GET 	 / 	 ::1	 undefined
20230925	12:43:07	f8d75cf1-2597-47f7-bece-48b3f05518b3	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:43:44	6da327d0-3ae3-47bf-af65-f9eb13ddcb2c	GET 	 /index.html 	 ::1	 undefined
20230925	12:44:08	e22fb8b0-79ea-4db7-be4f-3cf1934e6bb4	GET 	 /subdir/ 	 ::1	 undefined
20230925	12:44:15	efd6be0a-12b7-4259-989c-8ce5269ad9a7	GET 	 /subdir/ 	 ::1	 undefined
20230925	12:45:24	54108205-773c-4785-b3ad-85b1875155f9	GET 	 /subdir/ 	 ::1	 undefined
20230925	12:46:24	409ee8bb-9720-4e18-ac23-295512aaa67e	GET 	 /subdir/ 	 ::1	 undefined
20230925	12:46:25	7f9d7b18-5c8b-407c-8601-965a93d103c2	GET 	 /subdir/ 	 ::1	 undefined
20230925	12:46:32	ab962bc3-8828-4621-8ee4-56106bc72e85	GET 	 /index 	 ::1	 undefined
20230925	12:46:32	56ebe9ce-e922-4ca6-afb5-a2ede4b771b9	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:46:40	e4afcc1c-7d9c-4316-b2e5-5f27b12ce542	GET 	 /index.html 	 ::1	 undefined
20230925	12:47:05	fbd41cab-6cd9-4037-8c2a-f9c7fc583737	GET 	 /t/index.html 	 ::1	 undefined
20230925	12:47:05	580b90ec-8943-47c3-92fa-47ab9cee5276	GET 	 /t/css/style.css 	 ::1	 undefined
20230925	12:47:29	5ee44677-9eea-427e-b6c4-db9d57a2407c	GET 	 /t/index.html 	 ::1	 undefined
20230925	12:47:38	050ee0e5-6e42-4c03-91db-93299e1f94fe	GET 	 /t/index.html 	 ::1	 undefined
20230925	12:47:38	b4465dd6-fd7b-4647-8211-d141f7813f20	GET 	 /t/css/style.css 	 ::1	 undefined
20230925	12:47:45	e5785cd7-eb91-4559-ad35-e4fb539d18d4	GET 	 /t/index.html 	 ::1	 undefined
20230925	12:47:45	e20e0ce7-2e8b-46b7-8082-090c481341ff	GET 	 /t/css/style.css 	 ::1	 undefined
20230925	12:47:52	bf06e149-6935-43e1-a07d-d515aa27d7ee	GET 	 /t/index.html 	 ::1	 undefined
20230925	12:47:52	88534f03-53db-4d83-a657-c20c79657618	GET 	 /t/css/style.css 	 ::1	 undefined
20230925	12:48:06	48ab7fc2-dc4a-4466-810d-5ccb34234aef	GET 	 /ndex.html 	 ::1	 undefined
20230925	12:48:06	1d2e1b0b-e93f-4941-bed4-d58b5dff2b27	GET 	 /css/style.css 	 ::1	 undefined
20230925	12:48:13	4d47971d-5be4-4089-a641-8e1a7a6da268	GET 	 /index.html 	 ::1	 undefined
20230925	12:48:13	a3b80799-5d46-4328-9cfd-87b85f51ca8c	GET 	 /css/style.css 	 ::1	 undefined
20230925	13:12:16	94749391-3dda-49f3-99df-93858f4900c2	GET 	 /index.html 	 ::1	 undefined
20230925	13:12:16	967d57fe-9b74-4a73-9b39-a63fe436ff87	GET 	 /css/style.css 	 ::1	 undefined
20230925	13:12:33	8b3caf72-08e5-4de7-9639-356999e70977	GET 	 /new-page.html 	 ::1	 undefined
20230925	13:12:33	089c993a-4650-4a6b-9b00-4b208d69c4ba	GET 	 /css/style.css 	 ::1	 undefined
20230925	13:12:56	f67ce070-9597-4cb0-824f-eacbf9f47a03	GET 	 /new-page 	 ::1	 undefined
20230925	13:12:56	72485b50-c2a3-4567-8e47-8d74ef4ac7de	GET 	 /css/style.css 	 ::1	 undefined
20230925	13:14:24	955de4fc-b522-4283-a1de-26bd92b13ae7	GET 	 / 	 ::1	 undefined
20230925	13:14:24	f465a240-95b3-43e0-ba2e-80e915f6f331	GET 	 /css/style.css 	 ::1	 undefined
20230925	13:15:16	08c48934-49e9-46a1-8c70-402f79b680f2	GET 	 / 	 ::1	 undefined
20230925	13:15:16	bcae27d3-86dc-44f9-9e57-196f81c39152	GET 	 /css/style.css 	 ::1	 undefined
20230925	13:15:33	00c01a9e-612e-43f3-a1f6-848752e56b56	GET 	 / 	 ::1	 undefined
20230925	13:15:33	da3384fe-49f3-4042-ae21-f3761a9242f0	GET 	 /css/style.css 	 ::1	 undefined
20230925	13:16:22	8b5aac80-2faf-461d-8c9a-3e0aa3fcee67	GET 	 /new-page 	 ::1	 undefined
20230925	13:16:22	48006f29-77c0-4a07-8ad8-92e854ec7167	GET 	 /img/img1.jpg 	 ::1	 undefined
20230925	13:16:22	4f746bd2-bd0c-4d7f-83b6-b0571210af5e	GET 	 /css/style.css 	 ::1	 undefined
20230925	15:13:20	cba5eef4-6c3d-4f3a-9c47-9a3d12191e29	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230925	15:13:44	ac7e180a-f9be-41bb-a765-3e786391bff7	POST 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230925	15:14:46	747aedbd-e675-42b1-80de-c32eb55d5715	POST 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	15:15:39	2ec16659-9ab6-4581-b361-8e48cf23c935	POST 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	15:16:47	6307c82f-6ca7-4721-a2f1-011e4792545e	PUT 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	15:17:06	52c70f3d-2882-4b1a-91a4-b740687877fa	PUT 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	15:17:26	be14b4eb-5c29-49c4-96f9-fcc51b20f276	PUT 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	15:18:03	79465604-7c42-4b1e-a895-5430138eb851	DELETE 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	15:18:32	6ef5bdcc-c3ad-43c4-bf5a-c0d87fc06fff	GET 	 /employees/1 	 ::ffff:127.0.0.1	 undefined
20230925	20:22:40	7abde477-b6a6-4bff-bc50-2d56b150fba4	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230925	20:24:03	4983302f-b06f-49a6-a24e-84954e5305b3	POST 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	20:26:13	2a1bb2c2-2fa1-451d-9b52-a37774b59e69	PUT 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	20:33:19	949b47c1-b272-4bd8-aa2e-54af8ea74ccd	PUT 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	20:34:35	2655fdd4-288c-4dcf-a5fd-6ddfc26de4fa	PUT 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	20:35:04	8c4d5218-8f3c-4368-9d65-a697bc60a546	PUT 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	20:35:24	02281600-07dd-4c07-8285-22e578be574d	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230925	20:35:40	a1f946dc-a32b-4763-a91b-0d9f6296b65c	POST 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	20:35:47	8199960a-8215-43c9-9163-f82ff6fc34c3	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230925	20:36:09	19999d12-7f6c-45ec-ad56-2a9ad6491da4	DELETE 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230925	20:36:19	6964bd4c-afd8-4bc2-a81f-d9f67fc25652	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230925	20:36:35	6a50f38c-93c1-454e-8f83-4c9dc3845f8b	GET 	 /employees/1 	 ::ffff:127.0.0.1	 undefined
20230926	22:07:37	c7b47799-9433-4450-ae20-de0aeffd76d8	POST 	 /register 	 ::ffff:127.0.0.1	 undefined
20230926	22:08:20	ac11c3cc-1d80-4ead-8bc4-c5a6457b5095	POST 	 /register 	 ::ffff:127.0.0.1	 undefined
20230926	22:11:25	4e68c5dc-1d33-423e-8b39-debaa22e9821	POST 	 /register 	 ::ffff:127.0.0.1	 undefined
20230926	22:17:01	d1162811-fa19-4e1f-b066-f1d7faa74f3d	POST 	 /register 	 ::ffff:127.0.0.1	 undefined
20230927	14:40:43	6b732da6-b228-4d70-98ca-eb43d5dad4ca	POST 	 /register 	 ::ffff:127.0.0.1	 undefined
20230927	15:51:08	810b65e1-c1a3-4453-ac3b-ecc9bbd38996	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230927	15:51:30	45047bc4-73b7-45a3-8d4c-b498260a67fd	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230927	15:51:45	c1bac3ac-d922-49ef-8444-cb7f72f69936	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230927	21:17:12	f14c21cd-cf34-4bf5-92f2-2c71d2870e37	POST 	 /register 	 ::ffff:127.0.0.1	 undefined
20230927	21:17:57	8025acbc-eaea-46c6-bdd2-6598e3d08906	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230927	21:18:39	ea1c4ba1-f555-45e1-a9bc-329eeca980ca	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230927	21:19:18	4af40776-6591-4043-a8d1-78020b7a10e1	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230927	21:19:25	f89ba5cd-7f71-4b66-936a-bf94e7468f12	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230927	21:19:31	73cce294-515b-455e-b3e0-3a6d4e9c662a	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230927	21:19:48	fa73d163-ed7f-432e-9e4b-ad73ae47fa83	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230927	21:20:11	157f78d7-98ba-4057-b709-1bd363365492	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230928	09:52:40	b35f8f2e-b5a3-4bb0-9a1f-0dc9e46bf164	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	09:54:40	aa3a0f4e-5977-4f5e-a3ad-cb1151ce70de	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	09:55:46	16af3af6-d13b-4560-b3fe-1a129d651853	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	09:55:56	29f767aa-a537-4f6f-bd5a-4e7e7c85d91b	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	09:56:09	838aa3f0-ee98-41eb-a62c-10147b1cde66	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	09:57:19	e1defcaa-fe1e-4867-a756-7d25e6a01e88	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	09:57:22	61c449b8-26e3-4f32-90d3-d9272186d19f	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	09:57:24	82afb117-be21-4ca7-860b-8992cb286ab3	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	09:57:25	159ed8b4-2637-4929-9923-b9a04a8d0f4d	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	09:59:10	8963efb0-0fbe-4300-939b-723b6c2b2939	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	09:59:27	fe0c7585-df9f-4444-8098-7892647972f0	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	09:59:44	4f9c2a9e-6c56-4a2c-8f6c-47cead12e1e6	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	10:00:20	284af46d-2c48-4b52-ac4c-d7a5b3d1d9a5	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	10:00:32	43ee50d8-b763-42d0-ba0b-57cf9df89fd8	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	10:11:19	f76fa66e-2ec5-49b2-a321-d4bc5dd6db56	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	10:11:23	61933dcf-7e98-4301-be61-9defe242ccff	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	10:11:25	ad6f6d63-bd93-44a5-be50-3c21e3d56b16	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	10:11:26	9ecc1820-ee2b-46bf-8672-da8abdc025fc	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	11:46:05	acff53a2-a271-4443-be21-3a6e35c210e1	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	11:46:53	7f4aa3d1-1ca9-4da0-99e8-1c4aef77b0b6	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:48:08	c745cb04-454e-452a-b271-852da8bf8c76	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:48:14	36948783-e15a-49b5-a713-3bbf999e94a8	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:48:17	d18eb768-1d06-4d65-a51d-de8c86fd9460	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:48:48	3814ed08-201a-496d-a288-17fd749fbd62	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	11:48:52	e7b60f4f-b01f-4d52-8a79-3849ad03a2a5	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:49:04	4abb5b2b-41a1-4932-8168-1f38806eaffd	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:49:16	e3d21174-c5ac-4692-8934-7bf95d342753	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	11:49:21	fec3a97f-bd6d-4ab0-a896-5923389d2622	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:49:34	d4b6bac4-93c0-4f24-bfcb-707be703a8bf	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:58:15	9c2cfc5d-7c23-44d1-8a59-7ed655cdabea	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	11:58:20	635b911f-5446-44dc-b3ed-790840f1e324	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	11:58:21	00106e0e-d92d-4a4d-a9e6-7a7e4728304a	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	11:58:25	aa6f2f65-bbb9-4809-94ee-f5f88ddbb7b3	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:58:35	2bd70abc-56b5-4c18-a07c-2cb572df5ded	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	11:58:42	49f1fcee-7f65-473d-9079-26218e6caa06	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	11:58:44	c918405e-7c52-4131-b346-ee6f0d2b4621	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	11:59:21	5dadbdba-b8f9-4709-838d-4efb03aaaba5	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:09:43	91ebfd17-1643-4066-9dae-f848c13d2988	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:09:46	ec00aa05-b386-4b99-9f0d-7437d6dec44c	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	12:09:48	5b7998cf-b154-4de8-9918-3cd3fd6d4ba9	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:09:51	295104e8-3192-4757-b669-2385c19ac129	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:10:16	0b2b515f-fc1c-4992-ae3b-10cf0fd2109f	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	12:36:48	542c51f2-861d-43e7-aa05-40fb12dd00b2	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:36:50	fadca29b-acc6-4da2-b955-17b25fd74c30	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:37:00	26566222-38e6-4bb3-977b-26441658f114	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	12:37:02	52e74bf5-bf1d-4c7a-84d8-99ebec1987dd	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:37:03	733dfdd8-66cf-4bf3-90d3-d91e83ab63bd	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:37:54	c748be7b-fe95-43d6-a0b1-eddc0da8e4c8	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	12:39:35	704e4a41-b0f7-4f2b-a822-3fbf6993de77	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	12:39:38	2df70616-8374-41da-9ef6-111d56e77314	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	12:39:40	589df65b-af1d-4f65-bc44-a6de7ac03855	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	12:39:43	bbeeac12-d3ec-4039-9337-f0ced6e79180	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:39:55	a14ebe37-42db-4acc-bcf9-02d130782e28	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	12:40:00	c19b81f6-89ca-40b1-8428-ab690975e841	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	12:40:04	00d2feca-4e8c-45d7-8925-8148f43098a2	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:40:08	84428ed3-aac5-4914-8497-e3f09664259c	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	12:40:11	71665bd1-a370-490d-b793-fccf3d1d2882	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230928	12:40:15	b1f4fa89-94d6-43c3-a23b-55ad82087784	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	12:40:17	2aec377f-7da5-43a3-bc0b-6310acf17ea8	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	12:40:18	778d4557-1c6e-4687-aedc-8a3065ba87f3	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	12:40:20	69d46abc-18e7-4e52-869e-6dfeab3ec31d	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230928	12:40:23	93b80429-914e-4a0a-a3e2-73b3377b4614	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230928	19:12:17	e7ca36d6-e9bb-4fd5-ae3e-b7aa6400595a	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230929	09:56:58	c3bff0b3-5c8a-4e8a-827f-9bf3ec259d3e	POST 	 /register 	 ::ffff:127.0.0.1	 undefined
20230929	10:00:40	bc3f0528-257f-4867-b119-04d7a87ee8be	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:00:55	515529b5-3b28-42c3-b8ed-5ea2b1e444ce	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:01:03	aa3a7067-71d6-4b03-a6db-14f0aeb62537	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:02:54	3fe3f127-a50f-4747-acb6-b2ebcda10c90	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:03:04	d03803a1-c6a4-4087-8bb3-f97bb6e3edc1	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:03:19	633ac3bf-1623-4bf8-b49c-d2670ab960b2	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:03:47	3c1949f7-f3b8-4d69-a618-b7ff12cf96a6	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:03:54	b0b20411-4f3e-4deb-bfdb-b5bcd1c2a840	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:03:59	8eddee71-e4a3-4135-906e-344cc8be598c	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:04:07	26d08e4d-3864-4400-a3b8-f972fa1c79fe	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:04:14	99a7238d-cbf7-4df9-8317-942e7ded76ab	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:04:27	81792bc2-a745-4b89-98f1-37993648b909	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:04:28	072032df-3304-4cd1-89f3-5108c39e62b4	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:06:27	700dfbe1-e4d3-4de0-a531-1206535a6265	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:06:40	30bdafe3-14e8-4528-9386-5420a968cb43	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:06:57	7726a43b-91e1-439f-97f0-bf92c8312134	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:14:55	eeedc294-76cb-4112-8cc1-ae0932ac49b5	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:15:11	84ee55d6-a10d-438d-9466-e50e4a1476d1	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:15:39	97f0242b-2f94-4f2f-8262-5cd01de4a990	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:15:42	19b33bd9-4c6f-4c76-8fbe-0e37c82687b2	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:15:55	d75d5384-53ea-411a-bc20-0e6d483ba17e	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	10:16:16	422f0c40-decd-4c48-ba81-c932a9548099	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	10:16:42	7998a2ba-f56d-464b-be85-6de6d4c3404f	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	13:10:05	df765be3-e7bd-4730-abcd-1eba1f4dedf1	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	13:10:19	62c97fb0-3213-406d-ace7-72e9d3d5a8ff	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	13:10:50	76cc299b-188b-423f-845a-a77f5ce83298	PUT 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230929	13:13:11	4f55fbcc-0188-45e1-98be-e66403dc46a1	PUT 	 /employees?firstname=John&lastname=Doe&email=email 	 ::ffff:127.0.0.1	 undefined
20230929	13:13:22	341209f0-c93e-410b-9175-90b48765b615	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	13:13:29	bd6438c0-7a82-4d00-9797-87438708a940	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	13:13:44	1f926441-04df-4e11-9275-75f1906ae7d0	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	13:15:32	d184d915-7c38-43b9-96ef-057859990af9	POST 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	13:15:47	ee0fb13b-1be7-4fd8-b6ee-80b04850b5df	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	13:15:58	f224e708-d70a-4f53-9495-027f6a0732db	POST 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	13:18:19	e3acd238-2d45-4e21-ac53-82eeaa43634a	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	13:18:40	820c90cd-d138-441c-a3e5-059b40796bb5	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	13:18:47	06f5867c-9330-482f-a983-d733f5e2f81a	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	13:19:04	b8168cbb-ec27-40e3-af10-f1947767efbe	POST 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	13:26:13	c14f52a1-f7ac-4d77-8023-d94a42e4fc72	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	13:26:29	0da6efb3-6919-4052-9866-cfb59c6a9433	POST 	 /employees 	 ::ffff:127.0.0.1	 undefined
20230929	13:42:33	591feed5-7c3d-400e-bee6-e22afe822df3	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230929	13:42:36	49876983-9819-4975-9166-57a917bacbae	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230929	13:43:07	52b29470-c865-49d8-8d75-8e5ab76e50c1	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230929	13:43:10	36476424-454a-4392-8a06-b7f4c1c3bba7	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230930	10:29:07	b017de90-dea6-47ed-a5cf-54a63dd03e71	POST 	 /register 	 ::ffff:127.0.0.1	 undefined
